customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.daily,account.Charges.Total
8338-QIUNR,0,Male,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),66.5,2.216666666666667,4811.6
8344-WFMFH,0,Male,0,0,1,9,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,50.1,1.6700000000000002,484.05
8345-MVDYC,0,Female,0,0,0,45,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),81.65,2.7216666666666667,3618.7
8347-GDTMP,0,Female,0,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,0.6483333333333333,1225.65
8348-HFYIV,1,Male,0,0,0,2,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,49.25,1.6416666666666666,90.35
8348-JLBUG,0,Male,1,1,0,64,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),80.3,2.6766666666666667,5017.7
8350-NYMVI,0,Female,0,0,0,39,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),41.1,1.37,1597.05
8353-CFNVI,0,Male,0,0,0,43,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,100.0,3.3333333333333335,4211.55
8356-WUAOJ,0,Female,0,1,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.0,1.5,45.0
8357-EQXFO,1,Female,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.35,3.1783333333333332,660.9
8361-LBRDI,0,Female,0,0,0,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.35,0.8116666666666668,1423.85
8361-LTMKD,1,Male,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.4,2.48,306.6
8364-TRMMK,1,Female,0,0,0,3,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.65,1.6883333333333332,151.3
8372-JUXUI,1,Male,0,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,2.478333333333333,74.35
8374-UULRV,0,Male,0,0,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),86.05,2.868333333333333,6309.65
8374-XGEJJ,1,Male,1,1,0,43,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.0,3.3666666666666667,4388.4
8375-DKEBR,1,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,2.32,69.6
8375-KVTHK,0,Male,0,1,0,68,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,100.3,3.3433333333333333,6754.35
8378-LKJAF,0,Male,0,1,1,38,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),101.15,3.371666666666667,3956.7
8380-MQINP,0,Female,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.3,0.6766666666666666,1079.05
8380-PEFPE,1,Male,0,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.65,2.3883333333333336,71.65
8382-SHQEH,1,Female,0,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.9,2.83,764.95
8383-SGHJU,0,Female,0,0,0,33,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Electronic check,59.4,1.98,1952.8
8384-FZBJK,0,Female,0,1,1,57,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.6,3.353333333333333,5611.7
8386-OSYMC,0,Female,0,1,1,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.2,3.506666666666667,6225.4
8387-MOJJT,1,Female,0,1,1,42,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),77.95,2.5983333333333336,3384.0
8387-UGUSU,0,Female,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0.6683333333333333,284.3
8388-DMKAE,0,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.25,0.675,174.65
8388-FYNPZ,0,Male,0,0,0,4,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Electronic check,56.75,1.8916666666666666,245.15
8390-FESFV,0,Female,0,0,0,62,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),84.5,2.816666666666667,5193.2
8393-DLHGA,1,Male,0,0,1,25,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.9,3.1966666666666668,2448.75
8393-JMVMB,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,0.6483333333333333,19.45
8395-ETZKQ,0,Male,1,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,0.65,1193.55
8397-MVTAZ,1,Male,0,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3.335,3480.0
8398-TBIYD,0,Female,0,0,0,72,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),84.7,2.8233333333333333,6185.15
8399-YNDCH,1,Male,1,0,0,21,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),60.05,2.0016666666666665,1236.15
8400-WZICQ,0,Female,0,1,1,55,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.7,1.8566666666666667,3131.8
8401-EMUWF,0,Male,0,1,1,42,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),69.4,2.3133333333333335,3058.3
8402-EIVQS,0,Male,0,1,0,67,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),100.9,3.3633333333333337,6733.15
8402-OOOHJ,0,Female,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.65,0.6883333333333332,835.15
8404-FYDIB,0,Male,0,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),86.65,2.8883333333333336,2208.75
8404-GFGCZ,0,Male,0,1,0,4,1,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,65.6,2.1866666666666665,250.1
8404-VIOMB,0,Female,0,0,0,66,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),62.5,2.0833333333333335,4136.4
8404-VLQFB,0,Female,0,1,1,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.25,0.8416666666666667,394.85
8405-IGQFX,0,Female,0,0,0,63,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),90.05,3.0016666666666665,5817.0
8406-LNMHF,0,Male,1,1,0,59,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Credit card (automatic),82.95,2.765,4903.15
8409-WQJUX,0,Female,0,0,0,25,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,1.8066666666666669,1423.15
8410-BGQXN,0,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,0.6466666666666666,93.4
8413-VONUO,1,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.65,3.1883333333333335,167.3
8413-YNHNV,0,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,90.65,3.021666666666667,6322.1
8414-MYSHR,1,Male,1,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.4,3.046666666666667,449.75
8414-OOEEL,0,Male,0,0,1,66,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),79.5,2.65,5196.1
8417-FMLZI,1,Male,0,1,1,6,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),83.55,2.7849999999999997,477.55
8417-GSODA,0,Male,0,1,1,28,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),92.2,3.0733333333333333,2568.15
8421-WZOOW,0,Female,1,1,1,57,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),95.3,3.1766666666666667,5567.45
8429-XIBUM,1,Male,0,0,0,22,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.35,3.378333333333333,2317.1
8430-TWCBX,0,Female,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,0.69,1032.05
8433-WPJTV,0,Female,1,1,1,65,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.9,3.4633333333333334,6767.1
8433-WXGNA,1,Male,0,0,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.7,2.5233333333333334,189.2
8434-PNQZX,0,Female,0,0,0,42,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),78.45,2.615,3373.4
8434-VGEQQ,0,Male,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,0.685,1305.95
8436-BJUMM,1,Male,0,1,1,26,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,83.75,2.7916666666666665,2070.6
8439-LTUGF,0,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.0,0.6666666666666666,198.6
8441-SHIPE,0,Female,0,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,0.8533333333333334,1790.35
8443-WVPSS,1,Male,0,1,0,10,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.85,3.328333333333333,990.9
8443-ZRDBZ,1,Male,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,2.5349999999999997,318.9
8444-WRIDW,1,Female,1,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.45,2.6816666666666666,5224.35
8445-DNBAE,0,Male,0,0,1,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.05,1.6683333333333332,50.05
8450-JOVAH,1,Male,0,1,1,2,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,1.8900000000000001,113.55
8450-LUGUK,0,Female,0,1,1,37,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,0.8033333333333333,861.85
8450-UYIBU,0,Female,1,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.85,1.3283333333333334,1434.6
8454-AATJP,0,Female,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.05,3.835,8405.0
8455-HIRAQ,0,Female,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.45,1.4816666666666667,369.3
8456-QDAVC,0,Male,0,0,0,19,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),78.7,2.6233333333333335,1495.1
8457-XIGKN,0,Male,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.6,0.6533333333333334,356.15
8461-EFQYM,0,Female,0,0,0,38,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,24.25,0.8083333333333333,914.4
8464-EETCQ,0,Male,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),18.8,0.6266666666666667,1094.35
8465-SBRXP,0,Male,0,1,1,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),94.9,3.1633333333333336,3616.25
8466-PZBLH,0,Male,0,1,1,67,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),104.6,3.4866666666666664,6885.75
8467-WYNSR,0,Male,0,0,0,22,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,55.1,1.8366666666666667,1253.15
8468-EHYJA,0,Female,0,1,0,57,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.65,3.3216666666666668,5497.05
8468-FZTOE,0,Female,0,1,1,72,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Electronic check,74.35,2.478333333333333,5237.4
8469-SNFFH,0,Male,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),79.4,2.646666666666667,5528.9
8473-VUVJN,1,Male,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.65,2.455,73.65
8474-UMLNT,0,Female,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,2.26,842.25
8480-PPONV,0,Male,0,1,1,62,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.55,3.8516666666666666,7159.05
8481-YYXWG,1,Female,0,0,0,5,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.35,2.978333333333333,461.7
8485-GJCDN,1,Female,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.05,2.3016666666666667,318.5
8486-AYEQH,0,Female,0,0,0,31,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,2.5349999999999997,2227.8
8490-BXHEO,0,Male,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.55,2.685,1411.65
8495-LJDFO,0,Female,1,0,0,64,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.95,3.631666666666667,7111.3
8495-PRWFH,0,Female,1,0,0,42,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,55.65,1.855,2421.75
8496-DMZUK,0,Male,0,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),90.4,3.0133333333333336,2820.65
8496-EJAUI,1,Male,0,0,0,19,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.85,2.4616666666666664,1424.5
8498-XXGWA,0,Female,0,1,0,65,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.15,1.8383333333333334,3673.15
8499-BRXTD,0,Male,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0.67,401.85
8510-AWCXC,1,Female,1,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,3.36,1308.1
8510-BBWMU,0,Female,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,0.6583333333333333,806.95
8510-TMWYB,0,Female,0,1,1,54,1,Yes,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,1.9933333333333332,3246.45
8512-WIWYV,0,Male,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,0.6783333333333333,707.5
8513-OLYGY,0,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.8,3.86,8332.15
8514-VZHEB,0,Male,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,0.65,1147.85
8515-OCTJS,1,Female,0,0,0,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,0.825,692.1
8519-IMDHU,1,Male,1,1,0,15,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.6,2.853333333333333,1345.55
8519-QJGJD,1,Female,0,0,0,14,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.35,2.5116666666666663,1025.95
8530-KXSOX,0,Male,0,1,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.25,0.8416666666666667,1728.2
8532-UEFWH,0,Male,0,1,1,52,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,0.8583333333333333,1345.85
8535-SFUTN,0,Male,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.45,3.5483333333333333,6300.15
8540-ZQGEA,0,Female,0,1,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,0.6683333333333333,1102.4
8541-QVFKM,0,Female,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.5,2.45,632.2
8543-MSDMF,0,Male,0,0,0,3,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,77.4,2.58,206.15
8544-GOQSH,0,Female,0,0,0,14,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),80.05,2.6683333333333334,1112.3
8544-JNBOX,0,Male,0,0,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,0.6933333333333334,1521.2
8547-NSBBO,0,Male,0,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,96.75,3.225,3403.4
8548-AWOFC,0,Male,0,1,0,66,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,63.85,2.1283333333333334,4264.6
8550-XSXUQ,0,Male,0,1,0,48,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),70.55,2.3516666666666666,3420.5
8552-OBVRU,0,Female,1,1,1,48,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.5,3.4833333333333334,5068.05
8559-CIZFV,1,Male,0,1,1,21,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Mailed check,77.5,2.5833333333333335,1625.0
8559-WNQZS,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,0.6816666666666666,20.45
8561-NMTBD,0,Female,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),112.35,3.7449999999999997,7388.45
8562-GHPPI,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.8,0.66,19.8
8563-IIOXK,1,Male,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,49.75,1.6583333333333334,331.3
8563-OYMQY,0,Male,0,0,0,17,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.95,3.0316666666666667,1612.2
8564-LDKFL,0,Male,0,1,0,40,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),106.0,3.533333333333333,4178.65
8565-CLBZW,1,Male,0,0,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,89.85,2.9949999999999997,2165.05
8565-HBFNN,0,Male,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),107.2,3.5733333333333333,7317.1
8565-WUXZU,0,Male,1,1,0,72,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),84.8,2.8266666666666667,6141.65
8566-YPRGL,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,0.65,19.5
8570-KLJYJ,0,Female,0,0,0,36,1,Yes,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,54.45,1.8150000000000002,1893.5
8571-ZCMCX,0,Female,0,1,1,47,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),60.0,2.0,2768.65
8573-CGOCC,0,Male,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,0.6583333333333333,294.9
8573-JGCZW,0,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.65,0.6549999999999999,351.55
8577-QSOCG,0,Female,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,0.6733333333333333,746.05
8580-AECUZ,1,Male,1,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.1,2.6366666666666663,79.1
8580-QVLOC,1,Female,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.45,3.0816666666666666,6440.25
8582-KRHPJ,0,Male,0,0,0,50,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.0,1.1666666666666667,1782.4
8584-KMVXD,0,Female,0,0,0,8,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,75.6,2.52,535.55
8587-XYZSF,0,Male,0,0,0,67,1,No,DSL,No,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),50.55,1.6849999999999998,3260.1
8590-OHDIW,0,Female,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,0.6766666666666666,749.35
